origem_linha,particao
16016,treino
7957,treino
1765,treino
18076,treino
25221,treino
27508,treino
12600,treino
7524,treino
5209,treino
16457,treino
17687,treino
7226,treino
2310,treino
20967,treino
29661,treino
29487,treino
14469,treino
22498,treino
14077,treino
6234,treino
26422,treino
29611,treino
20534,treino
3742,treino
8019,treino
30708,treino
32507,treino
19071,treino
24268,treino
1032,treino
781,treino
3401,treino
13938,treino
26911,treino
3972,treino
14605,treino
30029,treino
3956,treino
2776,treino
1624,treino
8756,treino
15669,treino
22285,treino
15327,treino
32205,treino
26757,treino
9524,treino
12702,treino
7773,treino
21525,treino
5033,treino
28913,treino
19198,treino
20448,treino
29958,treino
19753,treino
20430,treino
9559,treino
22422,treino
22741,treino
22555,treino
12101,treino
17047,treino
24505,treino
6050,treino
7316,treino
18382,treino
10106,treino
15747,treino
2071,treino
11372,treino
11605,treino
878,treino
22078,treino
15059,treino
26473,treino
23622,treino
6178,treino
10095,treino
12956,treino
22016,treino
5450,treino
613,treino
24069,treino
31574,treino
27484,treino
31141,treino
11995,treino
20163,treino
20826,treino
18338,treino
20185,treino
16541,treino
5480,treino
23964,treino
31608,treino
28824,treino
23436,treino
22689,treino
7178,treino
16042,treino
13846,treino
18293,treino
4497,treino
23529,treino
18849,treino
28264,treino
20768,treino
22805,treino
10165,treino
2218,treino
28619,treino
3113,treino
24833,treino
5565,treino
8758,treino
1072,treino
9278,treino
7190,treino
10379,treino
31719,treino
6433,treino
26059,treino
1239,treino
25240,treino
15648,treino
13128,treino
7851,treino
21358,treino
25382,treino
20019,treino
14092,treino
15260,treino
11380,treino
14360,treino
17378,treino
18144,treino
32102,treino
21701,treino
28732,treino
4250,treino
4181,treino
6235,treino
11136,treino
879,treino
5441,treino
25976,treino
2988,treino
14161,treino
15526,treino
3987,treino
14028,treino
8848,treino
8742,treino
14066,treino
32302,treino
6249,treino
12227,treino
11546,treino
19375,treino
26648,treino
18933,treino
18414,treino
18210,treino
20001,treino
29356,treino
14711,treino
15119,treino
14700,treino
5837,treino
24093,treino
4147,treino
11500,treino
22254,treino
7187,treino
4758,treino
24801,treino
1637,treino
7439,treino
31990,treino
27120,treino
4628,treino
30993,treino
19421,treino
13375,treino
3692,treino
17661,treino
12223,treino
1034,treino
13261,treino
21933,treino
23811,treino
31842,treino
3325,treino
7464,treino
16597,treino
25316,treino
12441,treino
23320,treino
14706,treino
502,treino
31520,treino
19552,treino
16479,treino
12204,treino
16270,treino
22404,treino
31295,treino
22643,treino
4093,treino
3874,treino
2687,treino
5635,treino
16402,treino
19952,treino
7707,treino
15757,treino
4242,treino
19193,treino
27002,treino
30183,treino
11095,treino
32364,treino
26077,treino
25333,treino
29708,treino
18731,treino
2821,treino
4179,treino
15536,treino
26439,treino
26988,treino
30108,treino
25242,treino
15275,treino
20162,treino
11493,treino
19514,treino
27177,treino
26232,treino
22841,treino
32530,treino
32435,treino
11030,treino
10572,treino
1978,treino
20771,treino
15945,treino
23609,treino
30188,treino
909,treino
30736,treino
23974,treino
17639,treino
10289,treino
626,treino
32482,treino
2272,treino
11782,treino
27548,treino
28584,treino
30182,treino
11521,treino
14152,treino
27503,treino
32314,treino
22177,treino
11281,treino
9740,treino
21748,treino
3139,treino
1098,treino
22418,treino
17998,treino
12301,treino
30764,treino
1016,treino
21947,treino
31677,treino
3767,treino
24176,treino
11471,treino
27914,treino
29168,treino
17477,treino
1097,treino
31568,treino
21827,treino
830,treino
7156,treino
5250,treino
9394,treino
12269,treino
18534,treino
18339,treino
25369,treino
21508,treino
22572,treino
20048,treino
31676,treino
31496,treino
19639,treino
4847,treino
4023,treino
25386,treino
14520,treino
8665,treino
15040,treino
1541,treino
30079,treino
21574,treino
4565,treino
13030,treino
21119,treino
282,treino
5655,treino
30656,treino
31294,treino
27052,treino
20563,treino
8116,treino
15130,treino
6468,treino
29492,treino
10096,treino
25395,treino
1447,treino
25478,treino
18916,treino
11810,treino
11027,treino
7222,treino
6570,treino
32335,treino
10734,treino
31744,treino
3872,treino
12737,treino
4255,treino
18914,treino
767,treino
23227,treino
1405,treino
26379,treino
14565,treino
11195,treino
26498,treino
13431,treino
13895,treino
26164,treino
30437,treino
18824,treino
19865,treino
19098,treino
8404,treino
25227,treino
29040,treino
6743,treino
2001,treino
11719,treino
5796,treino
12753,treino
20672,treino
26442,treino
17590,treino
22599,treino
14034,treino
4315,treino
7406,treino
26997,treino
3492,treino
22099,treino
31532,treino
28510,treino
3400,treino
9823,treino
20674,treino
28939,treino
24117,treino
13268,treino
14585,treino
16927,treino
8099,treino
6085,treino
12382,treino
11047,treino
17756,treino
7487,treino
24548,treino
23090,treino
1432,treino
16911,treino
15388,treino
11261,treino
10308,treino
28790,treino
24791,treino
28044,treino
4436,treino
29736,treino
1744,treino
17437,treino
10959,treino
3355,treino
3373,treino
13905,treino
6830,treino
22719,treino
3290,treino
4668,treino
7009,treino
18946,treino
13444,treino
20072,treino
2178,treino
8646,treino
11275,treino
30798,treino
11908,treino
28140,treino
22032,treino
300,treino
1380,treino
1753,treino
16351,treino
14367,treino
24627,treino
13187,treino
22092,treino
23482,treino
30639,treino
17453,treino
12540,treino
12351,treino
15986,treino
20803,treino
16195,treino
1572,treino
32322,treino
3223,treino
12626,treino
31274,treino
16000,treino
1257,treino
25777,treino
1663,treino
1004,treino
19533,treino
18765,treino
29293,treino
21721,treino
29289,treino
30592,treino
13325,treino
8963,treino
32295,treino
14486,treino
21553,treino
8686,treino
12696,treino
20090,treino
25275,treino
15512,treino
16884,treino
20003,treino
20195,treino
8222,treino
31563,treino
8960,treino
28929,treino
14376,treino
24040,treino
27175,treino
5528,treino
10044,treino
5230,treino
532,treino
26987,treino
21814,treino
8210,treino
14948,treino
24198,treino
17605,treino
22849,treino
245,treino
1343,treino
1144,treino
8695,treino
26938,treino
14445,treino
27294,treino
8881,treino
29768,treino
12691,treino
32294,treino
9762,treino
12263,treino
786,treino
31907,treino
6212,treino
12889,treino
3559,treino
4888,treino
29506,treino
7776,treino
17372,treino
7219,treino
13571,treino
16397,treino
20559,treino
21460,treino
13012,treino
5448,treino
15773,treino
29369,treino
20515,treino
27436,treino
1580,treino
17887,treino
21607,treino
27132,treino
13740,treino
330,treino
20711,treino
8697,treino
17510,treino
25803,treino
17966,treino
10486,treino
3514,treino
24030,treino
28757,treino
1259,treino
196,treino
21651,treino
5953,treino
6828,treino
24689,treino
27038,treino
15618,treino
23971,treino
13692,treino
3006,treino
19970,treino
4122,treino
15898,treino
11939,treino
30824,treino
22281,treino
4430,treino
18991,treino
23838,treino
14526,treino
29930,treino
28769,treino
22880,treino
2891,treino
6165,treino
22439,treino
26509,treino
23542,treino
23593,treino
21060,treino
1391,treino
25614,treino
9601,treino
7999,treino
14341,treino
27054,treino
22087,treino
27543,treino
6875,treino
20696,treino
3684,treino
1003,treino
25957,treino
32417,treino
22141,treino
23115,treino
12353,treino
12533,treino
20388,treino
29436,treino
2701,treino
29096,treino
16546,treino
26591,treino
17807,treino
13601,treino
9660,treino
7866,treino
2679,treino
14934,treino
17235,treino
11961,treino
9523,treino
14730,treino
26918,treino
21474,treino
6289,treino
23691,treino
11371,treino
1562,treino
9498,treino
1359,treino
21461,treino
1640,treino
11820,treino
9244,treino
31589,treino
8273,treino
5605,treino
5118,treino
5106,treino
5428,treino
7134,treino
10990,treino
11193,treino
15493,treino
31276,treino
19931,treino
4995,treino
16267,treino
9638,treino
7615,treino
28793,treino
13971,treino
19627,treino
31810,treino
18831,treino
18454,treino
30041,treino
15033,treino
31185,treino
14502,treino
27688,treino
26739,treino
7799,treino
15767,treino
10113,treino
7108,treino
16917,treino
3507,treino
16084,treino
28336,treino
4998,treino
19910,treino
24256,treino
24416,treino
31316,treino
19468,treino
10622,treino
1419,treino
26737,treino
1892,treino
20728,treino
28269,treino
6481,treino
26343,treino
20469,treino
1358,treino
8584,treino
19801,treino
5093,treino
25824,treino
1959,treino
16708,treino
31521,treino
21744,treino
30275,treino
28543,treino
31985,treino
24894,treino
2503,treino
20287,treino
8257,treino
15859,treino
1537,treino
31347,treino
29140,treino
17331,treino
2090,treino
21319,treino
8583,treino
1649,treino
27719,treino
2509,treino
10840,treino
5598,treino
27316,treino
9334,treino
23926,treino
2592,treino
5155,treino
19913,treino
32327,treino
1687,treino
7727,treino
22838,treino
23758,treino
3867,treino
6374,treino
227,treino
920,treino
26257,treino
19176,treino
31074,treino
9960,treino
3385,treino
12552,treino
1583,treino
14591,treino
2640,treino
12272,treino
31307,treino
17920,treino
18157,treino
19669,treino
21147,treino
11944,treino
1100,treino
10409,treino
21375,treino
8301,treino
20294,treino
19889,treino
23727,treino
12837,treino
3388,treino
17198,treino
17136,treino
7408,treino
13611,treino
29675,treino
17818,treino
1814,treino
1975,treino
3069,treino
13357,treino
8162,treino
29228,treino
1936,treino
7531,treino
31601,treino
4697,treino
32437,treino
11322,treino
32238,treino
21571,treino
14080,treino
25016,treino
16177,treino
11739,treino
9738,treino
11598,treino
15328,treino
19843,treino
25312,treino
31766,treino
30494,treino
27112,treino
29264,treino
32528,treino
14947,treino
26721,treino
31735,treino
29316,treino
30428,treino
27114,treino
15555,treino
9160,treino
31007,treino
14849,treino
1681,treino
9900,treino
27376,treino
13590,treino
20013,treino
26044,treino
16419,treino
3053,treino
19997,treino
32258,treino
26907,treino
30968,treino
17043,treino
23588,treino
4468,treino
24937,treino
15163,treino
31584,treino
25058,treino
7460,treino
9551,treino
17484,treino
6914,treino
106,treino
32535,treino
17771,treino
21181,treino
9853,treino
26604,treino
4632,treino
31518,treino
10388,treino
26333,treino
11485,treino
13861,treino
14481,treino
14721,treino
4486,treino
5047,treino
20181,treino
8931,treino
14382,treino
11695,treino
14101,treino
3441,treino
3098,treino
19684,treino
23097,treino
20550,treino
12381,treino
32397,treino
2458,treino
31590,treino
2978,treino
20227,treino
22312,treino
18668,treino
29073,treino
496,treino
3694,treino
15960,treino
29385,treino
32463,treino
2702,treino
23117,treino
14350,treino
18774,treino
22973,treino
8023,treino
19463,treino
31819,treino
9697,treino
13033,treino
7547,treino
16731,treino
8471,treino
20610,treino
26139,treino
3237,treino
24179,treino
15695,treino
29208,treino
28138,treino
10015,treino
17647,treino
16468,treino
28126,treino
7617,treino
24106,treino
19161,treino
28810,treino
14863,treino
24390,treino
8121,treino
16627,treino
16225,treino
28324,treino
20811,treino
1385,treino
29463,treino
872,treino
11567,treino
16576,treino
30901,treino
25965,treino
22220,treino
20272,treino
23133,treino
23207,treino
17612,treino
13473,treino
26891,treino
28412,treino
1053,treino
2185,treino
20754,treino
576,treino
32082,treino
7137,treino
8420,treino
10760,treino
23394,treino
17267,treino
18922,treino
4927,treino
45,treino
8709,treino
26353,treino
16284,treino
6708,treino
24736,treino
9068,treino
2921,treino
1796,treino
14767,treino
32519,treino
32073,treino
10796,treino
30651,treino
17368,treino
16906,treino
9580,treino
31464,treino
31100,treino
5071,treino
17662,treino
7704,treino
10585,treino
4100,treino
23873,treino
14902,treino
24555,treino
3914,treino
11366,treino
10147,treino
23986,treino
25220,treino
4172,treino
28408,treino
22868,treino
15320,treino
3194,treino
13588,treino
4383,treino
25339,treino
25875,treino
3336,treino
28203,treino
21808,treino
31113,treino
6483,treino
27453,treino
21939,treino
32083,treino
5167,treino
27994,treino
17830,treino
8011,treino
24550,treino
19488,treino
26399,treino
21203,treino
3566,treino
5416,treino
19612,treino
25484,treino
4085,treino
19989,treino
6238,treino
10505,treino
23668,treino
3587,treino
31664,treino
2658,treino
28923,treino
9561,treino
18241,treino
15649,treino
30972,treino
29863,treino
6841,treino
16277,treino
14667,treino
24456,treino
13949,treino
29900,treino
14542,treino
27640,treino
30800,treino
11351,treino
6219,treino
31975,treino
32575,treino
19881,treino
30218,treino
18086,treino
3875,treino
913,treino
3852,treino
4794,treino
3043,treino
23603,treino
20177,treino
18943,treino
16368,treino
19602,treino
8496,treino
6493,treino
3454,treino
16209,treino
20336,treino
12544,treino
32301,treino
5924,treino
16833,treino
13323,treino
20763,treino
19308,treino
25029,treino
7665,treino
24793,treino
20494,treino
14517,treino
1046,treino
7493,treino
18977,treino
6115,treino
29265,treino
21238,treino
302,treino
22785,treino
9640,treino
10934,treino
25383,treino
5529,treino
2963,treino
28930,treino
20467,treino
6227,treino
16263,treino
11545,treino
16399,treino
10442,treino
10652,treino
10256,treino
26642,treino
12558,treino
13771,treino
31217,treino
29121,treino
25548,treino
24927,treino
30048,treino
27963,treino
20664,treino
20211,treino
12387,treino
14292,treino
3115,treino
23159,treino
29756,treino
9528,treino
23005,treino
19229,treino
3183,treino
15844,treino
18299,treino
8095,treino
31212,treino
13182,treino
16123,treino
20172,treino
5852,treino
28914,treino
11580,treino
14402,treino
28488,treino
13502,treino
13185,treino
4740,treino
26968,treino
16983,treino
21215,treino
28715,treino
22142,treino
28428,treino
12034,treino
12088,treino
8508,treino
5409,treino
32119,treino
9631,treino
7970,treino
23229,treino
11786,treino
24038,treino
19856,treino
9319,treino
11909,treino
12125,treino
22949,treino
31886,treino
2290,treino
21379,treino
3037,treino
7710,treino
9476,treino
2068,treino
19954,treino
12147,treino
2163,treino
6990,treino
20942,treino
7857,treino
12129,treino
28158,treino
3014,treino
6207,treino
14518,treino
1598,treino
13424,treino
13317,treino
19321,treino
5921,treino
9421,treino
11803,treino
22114,treino
15614,treino
21675,treino
20799,treino
97,treino
11405,treino
25559,treino
12871,treino
4923,treino
12078,treino
20232,treino
19680,treino
26633,treino
18775,treino
2027,treino
6161,treino
7562,treino
31405,treino
6623,treino
24085,treino
666,treino
5797,treino
8038,treino
13734,treino
13302,treino
19106,treino
30101,treino
10467,treino
11538,treino
5648,treino
22897,treino
8847,treino
21851,treino
22004,treino
27672,treino
30886,treino
14575,treino
1678,treino
6644,treino
19689,treino
8477,treino
32134,treino
5586,treino
16948,treino
26256,treino
4365,treino
8851,treino
30967,treino
12936,treino
25879,treino
32458,treino
31187,treino
816,treino
3045,treino
14150,treino
23656,treino
25716,treino
11345,treino
4063,treino
3518,treino
3430,treino
15481,treino
19245,treino
9546,treino
28376,treino
29841,treino
7438,treino
18698,treino
5481,treino
14660,treino
27497,treino
1020,treino
28509,treino
25394,treino
4254,treino
20265,treino
7146,treino
29166,treino
29006,treino
29319,treino
3704,treino
2470,treino
9407,treino
10218,treino
9700,treino
26400,treino
16984,treino
18502,treino
9622,treino
25423,treino
18482,treino
